zipcode,area_land_meters,area_water_meters
71067,99558210.0,18317.0
94501,20529640.0,9015072.0
68961,327742449.0,582720.0
66710,180651257.0,1291722.0
94128,9125854.0,2929.0
75416,191694436.0,1936631.0
72320,137680760.0,12900368.0
74134,28548509.0,1065966.0
67332,58577853.0,720037.0
39110,193281806.0,10886754.0
68719,157442784.0,2124640.0
62092,161286272.0,242535.0
39066,376840529.0,4007440.0
61236,3742778.0,144361.0
72127,137453141.0,3524534.0
51563,142055070.0,214420.0
72521,325229047.0,291689.0
74467,401532302.0,33262948.0
90016,9394067.0,8302.0
67430,343848995.0,24210886.0
85924,2027764364.0,2719755.0
80836,983097770.0,226321.0
91201,6097692.0,27462.0
67131,92044553.0,395200.0
51541,106730139.0,410129.0
64125,4275798.0,92389.0
65702,74774095.0,12559.0
86038,118598668.0,19945300.0
72704,196891936.0,1542060.0
93722,49805305.0,1303888.0
70725,22027766.0,4659234.0
78959,404713399.0,547914.0
66424,148114251.0,448687.0
81054,2471769755.0,49865097.0
76366,611972676.0,17263779.0
64770,298362569.0,9834655.0
87410,696068690.0,3034193.0
66039,254249331.0,1260226.0
93442,116211473.0,3827375.0
64454,170283312.0,676081.0
72431,15779605.0,162042.0
67104,768359604.0,2005569.0
84037,48366101.0,210606.0
90262,12517568.0,186079.0
72365,132657485.0,1461343.0
72745,85467377.0,5675999.0
77423,373467618.0,4820804.0
79086,528544593.0,279850.0
80648,398344517.0,82433.0
62639,88085839.0,2698211.0
71838,330957370.0,8572554.0
65026,373429999.0,2974641.0
74538,932580199.0,9096600.0
68810,49271592.0,43597.0
90272,59133973.0,1423894.0
94520,25392999.0,855266.0
68856,284284009.0,32290.0
68667,37934356.0,106862.0
95252,317233676.0,19670283.0
74369,592566333.0,1028340.0
73701,375962435.0,448393.0
64643,283886937.0,3296898.0
78949,206416050.0,287350.0
76823,290928388.0,894091.0
72129,124225498.0,178617.0
66959,137492144.0,302771.0
67447,196917679.0,388438.0
66842,282146123.0,1636180.0
68729,410253986.0,477013.0
81433,793261355.0,1933464.0
77415,4500169.0,46629.0
76667,372974345.0,8012287.0
63382,298509859.0,1519919.0
77331,396546946.0,64854683.0
92210,33811904.0,482984.0
65334,176618821.0,635402.0
74960,782483636.0,4075652.0
76093,95916085.0,764363.0
39647,202018142.0,283565.0
73064,130932697.0,2823027.0
62034,36181502.0,451280.0
64153,94859575.0,986260.0
81211,1194846480.0,2618707.0
71677,20260323.0,332759.0
91316,12968535.0,692915.0
90650,25408341.0,101801.0
65257,216424309.0,689659.0
77475,61578471.0,1180519.0
70583,71858423.0,19692.0
95960,125064713.0,139521.0
78226,18497194.0,39194.0
78391,44973027.0,6550.0
65661,221752832.0,18129588.0
78002,107547024.0,1250283.0
92501,14751623.0,702230.0
95818,9901472.0,423471.0
56172,308342392.0,6378169.0
63821,95647810.0,424035.0
73729,148108384.0,370365.0
67561,168967199.0,1091048.0
85381,17221013.0,16075.0
82053,586712002.0,125476.0
57379,139532681.0,208949.0
94925,8184894.0,2760905.0
80924,14123898.0,15049.0
57051,165110941.0,4530351.0
86031,1159385437.0,754185.0
75110,388400099.0,3439813.0
75840,707904461.0,11515333.0
63073,17943261.0,1579634.0
62016,343641533.0,232508.0
75448,73418181.0,15990883.0
76834,1064066182.0,9918888.0
68359,319442380.0,484482.0
70789,60044122.0,191204.0
81410,59202025.0,922830.0
79051,91458346.0,50866.0
75860,439373322.0,1378965.0
89449,25981411.0,272686.0
74084,157442725.0,116113.0
57271,226108430.0,18154.0
72959,463099466.0,939859.0
93428,199437243.0,5071270.0
64129,26844727.0,165701.0
72067,126129251.0,33484647.0
66018,54613266.0,3203262.0
63636,96709220.0,956715.0
74646,148937492.0,52394.0
85373,29511831.0,112267.0
65039,152691931.0,4070575.0
38676,548253887.0,42917920.0
67207,26059255.0,131574.0
81222,79957771.0,11561.0
90732,8874357.0,957706.0
73801,1241816787.0,7272852.0
72660,44403879.0,2000955.0
85006,10110417.0,2685.0
81240,385175498.0,496767.0
85543,1545940755.0,3022155.0
56147,76698902.0,45349.0
71452,29060347.0,813789.0
66833,327931678.0,2135291.0
73945,999518448.0,2954404.0
81138,58987213.0,612025.0
74451,191180648.0,23076734.0
91605,14152235.0,38400.0
68446,260578123.0,969051.0
75093,36545670.0,315808.0
73737,839090689.0,2604702.0
76821,789962918.0,11241159.0
93562,102433320.0,647372.0
78210,19261958.0,118412.0
71345,427341.0,926.0
68949,552970953.0,36417.0
73744,235623644.0,69587.0
74425,42376235.0,6413557.0
38954,175964040.0,9191522.0
67842,391341219.0,1430050.0
95247,107963423.0,81774.0
71901,267572986.0,3963675.0
63448,127732281.0,3217496.0
71971,171546016.0,213240.0
95918,178765158.0,5149669.0
57751,176657129.0,112797.0
85028,25959566.0,1791.0
78389,330014129.0,684.0
73537,459311332.0,411868.0
56118,136542625.0,2111623.0
79927,73349613.0,703938.0
92530,139566920.0,14352432.0
72762,155099167.0,1750455.0
93925,140931021.0,820171.0
81423,1277060982.0,3831553.0
65068,115803253.0,76812.0
85014,10825080.0,25854.0
91016,21986816.0,228844.0
67839,1466560650.0,551220.0
38651,85424598.0,569212.0
95210,17147043.0,186045.0
94534,205016160.0,1544877.0
71859,55922907.0,23774230.0
75473,215649602.0,14629358.0
95624,113923478.0,112446.0
68828,255033922.0,25305.0
68401,115069985.0,1208832.0
95215,245231265.0,542650.0
64056,53853404.0,580764.0
95691,107646488.0,5805247.0
67045,1144457950.0,6665437.0
78114,950251603.0,4874063.0
68970,396061120.0,7469.0
63730,312014089.0,2487630.0
76566,141317770.0,52301.0
81036,1947541206.0,30576121.0
79403,341989951.0,1854455.0
81645,438646936.0,3578940.0
93604,364342957.0,2566722.0
67335,334440050.0,4339600.0
70341,150018700.0,472365.0
67835,1131704743.0,430983.0
66442,88832574.0,1354500.0
77482,153231306.0,955323.0
65246,83559485.0,4116791.0
57032,126379245.0,352835.0
78201,18422225.0,243821.0
57329,165516686.0,378893.0
74647,791552647.0,12752520.0
87722,226641776.0,43168.0
68631,108077230.0,131232.0
67023,371904375.0,733269.0
80902,37146123.0,30971.0
73139,11334529.0,4186.0
66738,99564054.0,452472.0
76501,302575119.0,1989027.0
71473,338112908.0,68266.0
80610,438907400.0,2112615.0
67232,9054479.0,93632.0
71251,473898267.0,6778853.0
56180,298693049.0,463319.0
75855,704585598.0,5706944.0
69022,918699023.0,9673940.0
77536,32512258.0,1287353.0
70659,5651304.0,11088.0
67417,177991538.0,21866.0
78881,634274608.0,3000805.0
65710,78936496.0,509399.0
94541,19232211.0,61592.0
76230,981005185.0,12016770.0
86045,3561472198.0,114258.0
85286,42083638.0,30207.0
84333,64957615.0,469954.0
79239,515215756.0,21720878.0
38923,205558288.0,1885811.0
84738,57142141.0,155243.0
91941,20895452.0,12381.0
95631,394318324.0,1407436.0
70422,438515739.0,2993641.0
86034,1284241131.0,674035.0
94610,5651463.0,602434.0
70743,6409708.0,3253.0
76310,464813605.0,24697118.0
84338,28405767.0,317310.0
73038,387208139.0,15980279.0
77303,160151143.0,486050.0
81133,965832508.0,753553.0
76308,23126576.0,3676502.0
93535,668095795.0,236523.0
87068,239614461.0,777057.0
77007,20225553.0,233914.0
81425,993029256.0,450242.0
76890,242598746.0,793570.0
93518,772164838.0,215873.0
77034,35591273.0,595421.0
69153,498900718.0,22315075.0
64772,358744237.0,3044555.0
70114,12612257.0,1888639.0
75164,5905054.0,457018.0
72712,259374475.0,1468798.0
93291,219190246.0,368838.0
63655,380354045.0,1146660.0
62363,409148886.0,4742695.0
92128,28967730.0,21498.0
51104,20115716.0,1561.0
87832,3255773389.0,1619839.0
77879,485595516.0,30337866.0
95075,240884656.0,392928.0
75470,49771387.0,283374.0
85208,23262670.0,152510.0
69032,867673176.0,304251.0
91011,30699206.0,48823.0
76364,177180266.0,419459.0
74540,103025306.0,402363.0
73016,164381791.0,2126734.0
90049,38899404.0,1359.0
66408,115844303.0,8596.0
73569,191978191.0,6107492.0
67869,811882643.0,2238317.0
95679,118888911.0,670061.0
76554,20650493.0,235744.0
95062,13075038.0,3299563.0
57384,549018104.0,224321.0
65757,213172869.0,340436.0
91731,9881410.0,169467.0
67543,239305961.0,1147573.0
78666,457375330.0,2434043.0
72373,291878865.0,6230535.0
64761,185790792.0,464155.0
65265,586216330.0,5878835.0
72703,115807591.0,2932658.0
67901,897631874.0,1229263.0
81039,1528433322.0,2996392.0
68434,411278114.0,2802354.0
68713,1478455684.0,3972301.0
50583,305136574.0,1223456.0
85260,37583395.0,26976.0
85607,2161913483.0,3024517.0
80045,1735746.0,2686.0
75032,132892131.0,21650743.0
85328,451577591.0,10563280.0
65047,83849856.0,3075736.0
94608,7068581.0,1726649.0
74640,156285736.0,524281.0
71368,215741762.0,3646916.0
51036,114251931.0,14621.0
80521,36762015.0,1150789.0
64053,8330571.0,97398.0
73858,643332436.0,626809.0
78374,123108551.0,1148903.0
92869,23977057.0,654856.0
77454,50770145.0,142152.0
74003,315924715.0,2255625.0
71670,529020771.0,18684152.0
70584,91867835.0,117166.0
67501,475964224.0,3824653.0
72653,574467227.0,27872109.0
68734,62561775.0,14362.0
38665,165971036.0,413512.0
70084,39146218.0,436506.0
69331,430796260.0,1209962.0
96141,31060989.0,1148845.0
71953,1655523949.0,8219047.0
72958,900786576.0,9928222.0
80466,233089879.0,2997943.0
77514,564781852.0,28967238.0
85034,29584409.0,129906.0
71227,289911450.0,784631.0
70537,15226401.0,38959.0
93436,567300996.0,2069840.0
87551,79045104.0,25616746.0
75943,166054628.0,2932644.0
76950,4765472344.0,2448783.0
80132,79192176.0,370435.0
78612,243072671.0,1405689.0
65324,172487706.0,11707679.0
68314,84556681.0,723838.0
75024,32830120.0,294251.0
78948,166527845.0,648600.0
68147,13079616.0,4393.0
62220,75827376.0,1098371.0
61425,80163205.0,3721842.0
62084,13759334.0,350873.0
94080,26788702.0,163030.0
73733,133458642.0,14028.0
75602,126887046.0,4611772.0
77002,5211933.0,128032.0
95341,387402710.0,3505980.0
93255,560729777.0,118921.0
72157,132290576.0,30169.0
77345,21976667.0,5559553.0
64755,391045305.0,2092546.0
65541,43711883.0,152873.0
66609,31033919.0,1406189.0
78840,2464265415.0,110436848.0
39113,28901978.0,39920.0
67354,145692182.0,157398.0
84329,1245897998.0,46681.0
76871,604089286.0,1787388.0
69358,485716335.0,600849.0
80214,11923554.0,40722.0
93441,142142903.0,142782.0
75205,11269464.0,6592.0
74435,168490149.0,21953363.0
86022,1452168015.0,207557.0
73448,555180146.0,20008733.0
77963,1676793252.0,9044900.0
93950,7423611.0,1626468.0
85118,413051903.0,30028.0
91607,6318324.0,58182.0
87124,182493700.0,29356.0
67124,711699769.0,1352580.0
56170,178119585.0,2790862.0
82058,802228987.0,27300642.0
76849,2447647734.0,429427.0
74145,15726078.0,33270.0
75215,21794122.0,510343.0
77878,64884836.0,501181.0
75573,25774101.0,5676134.0
73520,27450239.0,134072.0
79056,106028550.0,12140.0
75976,58838071.0,48478.0
71256,124672359.0,5583288.0
74137,26743315.0,1147826.0
93611,28872346.0,95895.0
88352,1274739509.0,1565805.0
84039,278925265.0,1233474.0
67071,537527701.0,545059.0
38771,147169883.0,1212038.0
72651,19135152.0,27118.0
73439,332078247.0,29509506.0
76040,29464803.0,1094597.0
76504,70046206.0,370537.0
92504,60642603.0,147922.0
66542,84185077.0,2479940.0
85741,26014919.0,226110.0
71463,616768721.0,2311378.0
82601,1476793485.0,5327009.0
93283,529129585.0,1498800.0
84660,361211322.0,645018.0
71647,652482700.0,2789001.0
70510,596310074.0,8381044.0
74833,129162450.0,1293348.0
57337,207631012.0,656370.0
67456,375157075.0,1272524.0
75935,917623341.0,8008839.0
76135,67287096.0,18681344.0
63965,545821044.0,2879033.0
94564,14334675.0,1291392.0
78133,216624004.0,31843091.0
68436,239507273.0,290408.0
79836,49683760.0,128655.0
65075,118289953.0,999363.0
75960,111281408.0,48387.0
76015,11095208.0,4383.0
74501,1432735340.0,94477978.0
73555,51360470.0,171745.0
76210,42211942.0,570020.0
68648,107138619.0,1115828.0
72173,248201456.0,593019.0
77022,15125288.0,1147.0
66023,183263854.0,726311.0
66732,119095409.0,712628.0
65754,53689126.0,845.0
85712,17634581.0,62354.0
70119,11578808.0,89224.0
80909,21696922.0,5043.0
64767,147530759.0,836204.0
95991,105392471.0,2838881.0
52767,1727290.0,1628662.0
63109,9248047.0,176916.0
38772,37729437.0,275066.0
71846,559813592.0,33250481.0
96143,14252107.0,388671.0
73093,136573455.0,1261594.0
72774,302565146.0,1620387.0
88401,2782093845.0,7691571.0
76710,24638005.0,5133580.0
95685,127859041.0,18641.0
85301,24011363.0,5291.0
67572,545565928.0,11709395.0
67663,798323419.0,1463817.0
88434,969744948.0,166593.0
72326,215615079.0,1526121.0
76266,311415822.0,27787497.0
79098,549275539.0,532505.0
73032,5270866.0,80932.0
78727,22190814.0,879.0
71021,1788534.0,11760.0
70586,776968567.0,28191123.0
88009,644747191.0,2716121.0
85609,337263854.0,133497.0
77069,12403909.0,109819.0
78154,85158881.0,630793.0
95338,881449215.0,13521413.0
74114,12585345.0,278522.0
84655,117941146.0,112115.0
57577,612428141.0,556481.0
92398,72596992.0,417731.0
92648,20822799.0,5188261.0
67513,147318663.0,19862.0
57033,303715221.0,3434011.0
67734,240222292.0,25599.0
74743,568088874.0,37605191.0
57370,550349536.0,14993703.0
68784,271182343.0,1422404.0
68731,94356057.0,829511.0
80550,138078475.0,5011941.0
85202,16287983.0,321852.0
79553,430595188.0,1090292.0
77385,56971030.0,732724.0
63060,123499368.0,182629.0
79012,172622221.0,186429.0
78567,4779175.0,16563.0
82223,388657524.0,1064813.0
68936,195075746.0,842225.0
64734,110898692.0,593777.0
63304,108488574.0,8077795.0
72938,129925514.0,788681.0
57579,1689546174.0,3638128.0
74075,239780539.0,14973953.0
76207,95306797.0,723936.0
64132,26394362.0,82487.0
67480,422731537.0,1069037.0
51532,147652416.0,157304.0
70581,62271952.0,31800.0
65649,159749762.0,15809827.0
73728,590981738.0,620667.0
92678,39025311.0,13484.0
66103,12542336.0,351844.0
87824,359083008.0,253963.0
64701,303869350.0,2143645.0
68644,235521459.0,102203.0
78622,2139274.0,30746.0
71469,605349192.0,2896030.0
64080,318452959.0,4552367.0
76009,254577603.0,4340304.0
75938,481695410.0,13640968.0
78070,356665597.0,3671073.0
78066,66165239.0,336705.0
67035,589831209.0,589460.0
73002,121111599.0,687179.0
93244,176189611.0,176387.0
61441,158830564.0,61546.0
64854,174821072.0,264992.0
80860,194678470.0,1149709.0
65203,200289820.0,4541400.0
92399,137360951.0,26589.0
66701,762729654.0,5324086.0
86030,610455337.0,52576.0
95457,384437903.0,10890620.0
85224,24166320.0,440.0
94588,82377390.0,2083051.0
72756,360896763.0,40254430.0
95963,791775313.0,14849940.0
76704,13360373.0,441566.0
80861,649830152.0,38890.0
71203,307728630.0,17156690.0
81522,776817642.0,34004.0
77483,93669398.0,17241172.0
65326,355403899.0,12771442.0
51529,333100466.0,853345.0
68328,87060635.0,873502.0
84772,17614144.0,5852.0
85051,16359835.0,129481.0
78954,194710055.0,1664675.0
75078,84849838.0,603321.0
81059,2848368715.0,424390.0
70447,81448150.0,6577457.0
65239,141087464.0,1247059.0
68883,441430179.0,5488810.0
74131,25776750.0,191027.0
78371,557427643.0,1830931.0
91741,38402247.0,357895.0
78725,45711495.0,1624210.0
90242,11788002.0,59548.0
67431,312459729.0,1737806.0
64637,213437240.0,891469.0
82642,1312714139.0,830266.0
95318,102479544.0,347694.0
57529,645461638.0,1524458.0
78843,12444385.0,108291.0
75435,173860095.0,315869.0
64779,494717822.0,17278326.0
86442,98612228.0,1404840.0
89436,105715100.0,1122687.0
73571,324282995.0,185604.0
64725,152776258.0,1639522.0
68733,256856565.0,260413.0
62330,209339091.0,6006392.0
73487,29777788.0,264270.0
95254,14269491.0,991925.0
70740,225055416.0,2381952.0
92365,447182674.0,2385323.0
64844,168926268.0,491462.0
76108,120938479.0,606806.0
93111,20992318.0,328107.0
76870,71339284.0,30435.0
66411,297912104.0,5782292.0
61252,152851512.0,2018765.0
67146,205410485.0,1179667.0
80915,20156914.0,8832.0
70503,30609548.0,216640.0
72855,468408428.0,3333008.0
84015,54794620.0,128548.0
69142,318838091.0,1159149.0
67522,160160472.0,415665.0
90716,2411805.0,27033.0
73568,236965408.0,4613480.0
77498,40176970.0,1639430.0
72444,249325210.0,1300131.0
67427,155027252.0,49003.0
82321,681730573.0,296102.0
39662,118846207.0,70783.0
84716,660065657.0,839477.0
88345,85471328.0,15619.0
82937,312444982.0,1696611.0
76476,266040440.0,4272335.0
51025,278363478.0,39513.0
63438,35755454.0,404546.0
76351,496653756.0,4385866.0
73074,103084904.0,1754639.0
77073,35868875.0,161698.0
38670,223890464.0,888572.0
70030,81580006.0,13561069.0
70433,126247861.0,2658252.0
78585,26168667.0,822782.0
86429,216885384.0,6552130.0
73717,1702078470.0,2606753.0
91775,7945911.0,37002.0
66428,243163078.0,675648.0
77845,383931544.0,2127915.0
91504,12783282.0,29685.0
75042,19379181.0,2357.0
38927,159422535.0,191781.0
78940,348497303.0,12143493.0
79256,451540017.0,49299.0
77622,58132883.0,845449.0
69028,459900810.0,1495762.0
89801,4513949330.0,11481798.0
72016,210482931.0,16759027.0
76244,44607504.0,143274.0
75035,61166801.0,218773.0
76693,200191813.0,545633.0
85020,23027497.0,65263.0
63373,43023397.0,7890957.0
91755,8046205.0,130227.0
76828,251555634.0,640551.0
77873,209020623.0,1297262.0
85941,2153378502.0,10222332.0
67575,419427360.0,65419.0
70658,228421094.0,841534.0
81044,844749526.0,15141568.0
86305,3242557912.0,544586.0
82212,872560173.0,2473582.0
70076,7081552.0,613537.0
38946,79088739.0,3334563.0
72040,445592810.0,19963618.0
70807,66060055.0,11057967.0
68928,296457613.0,29964.0
79201,2228769010.0,44016213.0
75414,126344876.0,861345.0
62298,373565990.0,3706887.0
78620,446532653.0,1027003.0
75147,242905657.0,6571155.0
95448,487395327.0,2248550.0
93117,440497375.0,4990693.0
64096,110008391.0,4842875.0
92637,9076217.0,31073.0
77950,221664850.0,6956201.0
74728,1026473513.0,32648511.0
91206,15235310.0,39965.0
85017,13577674.0,20005.0
72512,56635814.0,3335527.0
64482,318882410.0,859955.0
73760,154137309.0,855359.0
72934,178269909.0,19940.0
51632,540328743.0,377776.0
92110,12591847.0,210444.0
73548,131511274.0,13885895.0
68321,72605466.0,1074845.0
82514,566116421.0,228863.0
92009,32962715.0,688039.0
64781,2759611.0,346790.0
77973,112384895.0,1325515.0
79743,639946943.0,2310658.0
65648,202787395.0,295180.0
89317,242935789.0,3312532.0
72661,66630432.0,18808553.0
88338,261103123.0,614.0
64780,253137254.0,12831072.0
74867,217873927.0,2979196.0
77466,29942967.0,192992.0
52802,24767336.0,4527078.0
75135,161103474.0,115134.0
64742,196170628.0,1115867.0
93021,122410395.0,1045047.0
95004,47012528.0,47062.0
84653,57457847.0,58009.0
39175,629194268.0,2981997.0
68753,380650730.0,636404.0
38928,118531329.0,1455389.0
95017,129510503.0,6947886.0
87413,1667788992.0,1601239.0
90506,407877.0,5736.0
66960,151706756.0,166729.0
72103,79664406.0,439228.0
75956,629873706.0,3246295.0
72537,74111827.0,11369181.0
92014,15654938.0,1189018.0
79413,12376714.0,209062.0
87116,8508546.0,43051.0
80016,120539684.0,3138094.0
64466,151127611.0,441610.0
80755,286619195.0,301682.0
90047,12252022.0,472.0
74127,63097453.0,2975796.0
77060,21285910.0,23317.0
81021,565815022.0,10034469.0
64842,57787993.0,27458.0
65305,14810426.0,22214.0
80444,82751363.0,1088613.0
79415,171455177.0,826430.0
94124,12759669.0,2806586.0
73440,30830775.0,7877633.0
94940,58977901.0,9714997.0
82332,366613627.0,116641.0
75497,167474105.0,47675508.0
76455,234231450.0,21289.0
92604,8725670.0,141530.0
67445,304559161.0,44832.0
63345,53231427.0,354573.0
72034,145446159.0,2252863.0
73004,128053937.0,31888.0
66758,112020624.0,1602806.0
87059,368844769.0,69258.0
66963,204668405.0,451715.0
73505,143152729.0,246279.0
50588,356321813.0,12671863.0
38964,77403345.0,111546.0
95248,82390640.0,403185.0
67735,1584625171.0,459741.0
71269,836752070.0,9745557.0
95035,60562911.0,119350.0
76941,1472351828.0,75076.0
80452,336173181.0,1310689.0
72761,295429986.0,2794538.0
92036,462894463.0,49333.0
66406,141244350.0,332176.0
70714,89196774.0,217252.0
71970,199879686.0,13219942.0
62035,119530129.0,8903521.0
78861,1192332813.0,3154655.0
84327,44727278.0,1844397.0
95912,467601913.0,744186.0
71108,22144904.0,14114.0
72456,119944161.0,281989.0
80211,11651228.0,97000.0
73455,23512161.0,693619.0
87742,340207952.0,36371.0
75218,18098364.0,45658.0
92861,5443429.0,27881.0
92660,25301717.0,2773373.0
81006,146952257.0,2257852.0
57059,388102295.0,959717.0
71725,369977309.0,38285.0
95681,44649366.0,44449.0
62320,225508394.0,383505.0
79772,2994840848.0,1984299.0
72401,303697169.0,3132046.0
84629,672120814.0,561188.0
94546,24710903.0,511022.0
90255,9630267.0,8354.0
72948,159642905.0,121018.0
85139,500963994.0,80002.0
75231,14599901.0,69158.0
66219,19665983.0,165437.0
72530,289309217.0,17060938.0
86436,288711377.0,20709389.0
66095,183466860.0,2034817.0
65077,75333620.0,906138.0
66212,19879082.0,51726.0
78594,4791066.0,39130.0
66002,465098657.0,6073507.0
75109,301192347.0,70923407.0
78216,37030724.0,140374.0
65018,423178358.0,2591178.0
91354,22598254.0,2015.0
78563,673007012.0,200842.0
93238,327834301.0,11052543.0
76262,117348475.0,2708728.0
62018,8257585.0,60376.0
71220,962468673.0,15790398.0
64834,82012123.0,417502.0
62002,108770909.0,5462771.0
63045,4399831.0,661615.0
78732,34535171.0,7833882.0
85338,191197187.0,26142.0
67745,683199069.0,95401.0
78932,141074632.0,1707206.0
76258,231156079.0,2936204.0
68463,147314861.0,147347.0
95409,99401136.0,661638.0
78950,285549051.0,2387162.0
81527,2013828956.0,3761019.0
66053,257325882.0,3521405.0
68113,8162947.0,40086.0
79031,301161588.0,354698.0
92240,94745057.0,871170.0
64106,3993364.0,159794.0
67651,593730873.0,1264883.0
85939,144628723.0,112850.0
95469,452411227.0,8590114.0
71109,32539138.0,3263376.0
73173,42043027.0,689208.0
81320,486262421.0,49255.0
70123,19459532.0,3878696.0
74038,250790189.0,1469420.0
84060,72647284.0,630492.0
68461,62334071.0,2109.0
75432,274191278.0,19447482.0
71250,247249405.0,2897613.0
95364,704404688.0,11429142.0
61285,102304038.0,1779912.0
66118,2100599.0,359060.0
74431,9482627.0,53466.0
83287,74541253.0,87912916.0
52655,42413632.0,84375.0
79010,451609385.0,488678.0
67437,355939812.0,1023853.0
77094,29369640.0,835167.0
57220,285637936.0,9775567.0
95942,144790964.0,40386.0
87582,48600637.0,465186.0
61476,105666474.0,51444.0
64075,131142984.0,533810.0
84121,166716556.0,418281.0
67764,1327698659.0,163771.0
86540,627281518.0,139219.0
70345,240687597.0,37990154.0
66054,196737953.0,2199087.0
65032,148484345.0,1307159.0
77484,400585899.0,1552301.0
62624,91102936.0,1083810.0
86054,1080990779.0,260121.0
75051,31454440.0,6306137.0
51346,377302717.0,55835.0
73650,498370386.0,4178103.0
94952,466866648.0,2953267.0
72141,216713382.0,923232.0
65689,473338005.0,840625.0
68413,131557474.0,19898.0
78001,93626819.0,625524.0
87357,175698390.0,1169.0
76852,388002900.0,1950072.0
67516,438824684.0,237757.0
76837,1132567262.0,2542311.0
65350,179475542.0,699607.0
39073,413428699.0,2311629.0
65501,48037227.0,7599.0
74827,95531215.0,1180486.0
68508,7650315.0,274987.0
77090,21295951.0,136317.0
84083,5419592315.0,1677939.0
67459,183391402.0,327197.0
93624,290192552.0,366569.0
76624,166395702.0,1931923.0
64688,154446898.0,4119565.0
95377,279819640.0,68096.0
93631,207801322.0,806277.0
57004,515214290.0,189949.0
67214,14189594.0,2055.0
87825,6896717372.0,2328901.0
81077,1178482.0,13232.0
88349,78507557.0,7555.0
72955,32204970.0,510.0
78597,23322291.0,315732490.0
85326,954897938.0,159967.0
67132,224898757.0,1357455.0
68338,147839195.0,810645.0
87553,53004730.0,7083.0
74062,81608109.0,2687937.0
77861,330002414.0,9882663.0
80921,225235379.0,1933822.0
77563,136195169.0,19685876.0
77016,25067900.0,132952.0
84320,115228477.0,314098.0
81326,646195392.0,585496.0
94566,50838022.0,385751.0
88034,238841976.0,236241.0
85310,23608566.0,37857.0
66945,267920318.0,2538548.0
67060,69260186.0,135478.0
85248,78370628.0,181818.0
96111,86868461.0,115645.0
77807,249288320.0,4285067.0
68759,635794151.0,778508.0
78063,314848313.0,11544198.0
91776,8818742.0,1122.0
95456,26094862.0,2116526.0
78204,6835375.0,167857.0
74008,205001781.0,8344092.0
63056,151468648.0,411066.0
71429,628280230.0,807756.0
73014,382492019.0,1916667.0
76634,732655188.0,12863528.0
76234,804775732.0,2290427.0
94110,6019936.0,12207.0
70051,23040273.0,160003.0
80729,1869864493.0,630674.0
75062,28452986.0,230562.0
77974,66529475.0,37584.0
71726,500161997.0,10149287.0
93465,227988297.0,13838.0
78550,247581906.0,2496688.0
72540,48002678.0,798845.0
85616,347112395.0,148769.0
92283,1925346598.0,17949056.0
75605,205077972.0,530155.0
78014,2715396257.0,15786145.0
89519,20176079.0,199839.0
78251,39287334.0,78127.0
64730,737683244.0,5639126.0
67063,348547145.0,4912335.0
77994,135274688.0,247418.0
75105,133025917.0,1938590.0
75560,205932574.0,21538427.0
64739,132548796.0,137298.0
76427,146451182.0,1605195.0
61281,99904913.0,644647.0
95120,102930209.0,1864850.0
62050,145097789.0,2124255.0
75181,45571154.0,190796.0
71222,379587936.0,317336.0
72847,112267472.0,16307650.0
80476,148827819.0,36623.0
72542,410808904.0,2254618.0
39631,393470840.0,109307.0
51566,456144020.0,1480404.0
76518,301767675.0,966432.0
76018,19839056.0,18438.0
80649,472905780.0,26195929.0
83232,25453719.0,47436.0
71354,245293832.0,13345266.0
70373,186290868.0,64175271.0
85618,290890942.0,484409.0
85018,28797517.0,101356.0
64784,286653337.0,1183175.0
91740,12893756.0,42228.0
95955,318560892.0,79234.0
72730,53613675.0,270598.0
51360,288868427.0,46230791.0
85530,1081916839.0,26234739.0
57018,211711045.0,3881205.0
73658,211910942.0,45715.0
95815,20465878.0,757781.0
72020,447627710.0,5958627.0
38941,245849095.0,2611157.0
70124,17272860.0,2703877.0
66436,482772953.0,3684104.0
79044,506908744.0,144367.0
85282,28937877.0,44714.0
73573,553949283.0,25060093.0
72454,263532032.0,775633.0
76435,188279688.0,463052.0
94941,57613010.0,1845060.0
84781,185895968.0,30847.0
90292,5272868.0,2856282.0
85925,76317303.0,66156.0
79095,963349290.0,1209731.0
68008,343486790.0,3973713.0
87516,139331243.0,7877.0
64859,133692130.0,110283.0
71115,285914393.0,19231670.0
64866,146107253.0,530405.0
68144,19372797.0,43247.0
73501,303682806.0,1343359.0
63134,21298590.0,18089.0
65777,41466790.0,73889.0
70072,53727999.0,2357124.0
77055,21404635.0,5250.0
62025,282309696.0,4713307.0
66042,73641706.0,822895.0
91104,9856461.0,11657.0
63663,1798494.0,2140.0
81003,20808310.0,700796.0
68428,133958020.0,7437677.0
83101,1948919901.0,8186261.0
57359,432883845.0,328521.0
64638,170653879.0,222464.0
64650,105967287.0,883847.0
95642,171624922.0,4707125.0
80123,30718205.0,4203411.0
71770,382568598.0,619405.0
63876,150675885.0,433798.0
76444,375832073.0,3560714.0
81154,691579419.0,339724.0
77550,19443638.0,2903928.0
69147,1167071860.0,3320561.0
78249,38541635.0,98256.0
72072,94681580.0,9017609.0
71449,610708321.0,12908300.0
78560,35000233.0,2671627.0
93215,367487359.0,1779052.0
95436,59514180.0,866322.0
57521,1000268292.0,5952943.0
